"hepatitis-c","Rasa lelah sepanjang hari"
"hepatitis-c","Penurunan nafsu makan"
"hepatitis-c","Nyeri perut"
"hepatitis-c","Mudah mengalami perdarahan"
"hepatitis-c","Mudah mengalami lebam"
"hepatitis-c","Rasa gatal pada kulit"
"hepatitis-c","Urine yang berwarna gelap"
"hepatitis-c","Penumpukan cairan di perut"
"hepatitis-c","Kekuningan pada kulit dan mata"
"hepatitis-c","Penurunan berat badan"
"hepatitis-c","Pembengkakan pada kaki"
"hepatitis-c","Kebingungan, rasa lelah, dan bicara yang tidak jelas"
"hepatitis-c","Tampilan pembuluh darah yang menyerupai laba-laba pada kulit"
"hepatomegali","Mata dan kulit terlihat kuning"
"hepatomegali","Merasa mudah lelah"
"hepatomegali","Kulit gatal-gatal"
"hepatomegali","Tidak nafsu makan, mual, muntah"
"hepatomegali","Nyeri perut"
"hepatomegali","Tungkai bawah bengkak"
"hepatomegali","Lebam-lebam di kulit"
"hepatomegali","Perut makin membesar"
"hernia","Terdapat benjolan di bawah kulit perut atau lipat paha yang hilang timbul. Benjolan akan hilang bila berbaring dan akan timbul ketika tekanan perut meningkat akibat batuk atau mengejan."
"hernia","Bisa terdapat nyeri saat benjolan ditekan."
"hernia","Rasa tidak nyaman pada perut yang kadang disertai konstipasi atau darah pada tinja."
"hernia","Rasa tidak nyaman pada perut atau lipat paha ketika mengangkat benda berat, membungkuk, mengejan, atau berdiri dalam waktu lama."
"hernia-umbilikalis","Adanya benjolan pada area pusar. Umumnya tampak saat anak menangis, tertawa, atau mengedan. Benjolan ini bisa hilang jika anak tenang."
"hernia-umbilikalis","Tanda keadaan yang lebih serius. Anak tampak kesakitan, muntah, benjolan tampak bengkak atau berubah warna. Hal ini bisa menandakan adanya sumbatan."
"idiopathic-thrombocytopenic-purpura","memar (ekimosis), perdarahan purpura atau ptechiae"
"idiopathic-thrombocytopenic-purpura","perdarahan gusi"
"idiopathic-thrombocytopenic-purpura","tanda perdarahan intrakranial, yaitu perdarahan akibat peningkatan tekanan tak normal pada otak, sakit kepala, gangguan penglihatan, penurunan kesadaran, dan sebagainya."
"ileus-paralitik","Pembengkakan perut"
"ileus-paralitik","Kram perut"
"ileus-paralitik","Perut teraba kencang"
"ileus-paralitik","Kembung"
"ileus-paralitik","Konstipasi"
"ileus-paralitik","Mual muntah"
"impaksi-molar-tiga","Gigi Geraham Bungsu Tumbuh Tidak Sempurna"
"impetigo","Pada infeksi impetigo jaringan tempat terjadi infeksi berada di sekitar lubang hidung dan mulut"
"impetigo","Basanya pasien memiliki keluhan adanya jaringan tebal yang berwarna kuning seperti madu"
"impetigo","Bentuknya seperti benjolan dan berisi cairan yang dapat pecah sehingga tampak kemerahan"
"impotensi","Obat (antidepresi) dan nikotin"
"impotensi","Gangguan cavernosum (penyakit peyronie)"
"impotensi","Gangguan psikologis, cemas, stress dan gangguan mental"
"impotensi","Pembedahan"
"impotensi","Penuaan"
"impotensi","Gangguan ginjal"
"impotensi","Diabetes mellitus"
"impotensi","Pola hidup, seperti merokok"
"infeksi-gigi","Rasa sakit yang dapat menjalar hingga ke rahang, telinga, atau leher."
"infeksi-gigi","Rasa sakit yang muncul saat menggigit atau mengunyah."
"infeksi-gigi","Gusi yang merah dan terlihat bengkak."
"infeksi-gigi","Wajah yang terlihat bengkak."
"infeksi-gigi","Gigi yang terasa ngilu atau sensitif jika terkena makanan atau minuman panas atau dingin."
"infeksi-gigi","Gigi berubah warna."
"infeksi-gigi","Terdapat bau mulut yang tidak sedap."
"infeksi-gigi","Kelenjar getah bening dapat terasa bengkak pada bagian bawah rahang atau leher."
"infeksi-gigi","Demam"
"infeksi-gigi","Abses dapat menyebabkan benjolan seperti jerawat yang berisi nanah."
"infeksi-gigi","Sulit membuka mulut."
"infeksi-ginjal","Demam tinggi, sering kali disertai dengan menggigil"
"infeksi-ginjal","Nyeri atau rasa pegal-pegal di pinggang"
"infeksi-ginjal","Mual dan muntah"
"infeksi-ginjal","Buang air kecil berwarna keruh atau merah"
"infeksi-ginjal","Buang air kecil berbau"
"infeksi-jamur","Hindari kontak kulit dengan orang yang mengalami infeksi jamur"
"infeksi-jamur","Jangan menggunakan handuk bergantian dengan penderita infeksi jamur"
"infeksi-jamur","Gunakan pakaian longgar dengan bahan yang menyerap keringat"
"infeksi-jamur","Setelah mandi, keringkan tubuh dengan baik agar tidak lembap"
"infeksi-kandung-kemih","Air seni keruh atau bercampur darah"
"infeksi-kandung-kemih","Air seni berbau"
"infeksi-kandung-kemih","Nyeri perut bawah"
"infeksi-kandung-kemih","Nyeri atau ada sensasi terbakar saat buang air kecil"
"infeksi-kandung-kemih","Anyang-anyangan"
"infeksi-kandung-kemih","Buang air kecil lebih sering dari biasanya"
"infeksi-kulit","Segera ganti pakaian, kaus kaki, atau sepatu yang berkeringat agar terhindar dari infeksi jamur."
"infeksi-kulit","Bila ada luka terbuka di kulit, lindungi daerah yang luka dengan kasa bersih agar bakteri tidak berkembang biak di luka tersebut."
"infeksi-kulit","Hindari saling bergantian pisau cukur, handuk, atau sisir."
"infeksi-kulit","Gunakan sabun yang lembut dan memiliki pH netral untuk mandi."
"infeksi-kulit","Pertahankan rutinitas standar menjaga kebersihan kulit setiap hari, seperti mandi, cuci rambut, cuci tangan dan kaki, berganti baju kotor dengan baju bersih ketika berada di rumah, dan langkah-langkah kebersihan lainnya."
"infeksi-nosokomial","Meminta para pengunjung untuk mencuci tangan dengan air mengalir dan sabun saat akan membesuk atau setelah selesai membesuk."
"infeksi-nosokomial","Usahakan tidak menyimpan terlalu banyak barang di ruang rawat agar sirkulasi udara dalam ruangan tidak terhambat dan tumpukan barang tidak menimbulkan suasana lembap."
"infeksi-nosokomial","Menjaga kebersihan diri, keluarga yang menemani, dan segala perlengkapan pribadi yang dibawa ke rumah sakit."
"infeksi-payudara","Minum air putih dalam jumlah yang cukup (setidaknya 1,5–2 liter per hari)."
"infeksi-payudara","Agar lebih nyaman, Anda bisa mengonsumsi obat antinyeri seperti parasetamol atau ibuprofen."
"infeksi-payudara","Hindari menggunakan pakaian ketat, termasuk bra ketat, hingga Anda benar-benar pulih."
"infeksi-payudara","Pada ibu menyusui, lanjutkan menyusui bayi dan kosongkan payudara secara rutin (bisa dengan memompa ASI atau menyusu bayi langsung)"
"infeksi-saluran-kemih","Dorongan kuat dan persisten untuk berkemih secara tiba-tiba"
"infeksi-saluran-kemih","Rasa nyeri atau tidak nyaman saat berkemih"
"infeksi-saluran-kemih","Rasa tidak tuntas atau terasa ada yang tertinggal saat berkemih"
"infeksi-saluran-kemih","Anyang-anyangan"
"infeksi-saluran-kemih","Kekeruhan pada air seni"
"infeksi-saluran-kemih","Perubahan warna air seni menjadi merah, merah muda terang, atau kecoklatan"
"infeksi-saluran-kemih","Aroma air seni yang menyengat"
"infeksi-saluran-kemih","Nyeri pada perut bawah, terutama dialami pada wanita"
"infeksi-saluran-kemih","Rasa pegal dan mudah lelah"
"infeksi-saluran-pernapasan","Pilek atau hidung tersumbat"
"infeksi-saluran-pernapasan","Nyeri tenggorok"
"infeksi-saluran-pernapasan","Batuk"
"infeksi-saluran-pernapasan","Pegal pada tubuh"
"infeksi-saluran-pernapasan","Nyeri kepala"
"infeksi-saluran-pernapasan","Bersin"
"infeksi-saluran-pernapasan","Demam ringan"
"infeksi-saluran-pernapasan","Meriang"
"infeksi-saluran-pernapasan","Penurunan nafsu makan"
"infeksi-telinga","Nyeri pada telinga, terutama saat berbaring"
"infeksi-telinga","Sering menarik telinga"
"infeksi-telinga","Kesulitan untuk tidur"
"infeksi-telinga","Menangis lebih dari biasanya"
"infeksi-telinga","Tampak lebih rewel dari biasanya"
"infeksi-telinga","Kesulitan mendengar atau menunjukkan respons terhadap suara"
"infeksi-telinga","Hilangnya keseimbangan"
"infeksi-telinga","Demam dengan suhu tubuh 38C atau lebih"
"infeksi-telinga","Terdapat cairan yang keluar dari telinga"
"infeksi-telinga","Nyeri kepala"
"infeksi-telinga","Penurunan nafsu makan"
"infeksi-usus","demam"
"infeksi-usus","bengkak sekitar perut"
"infeksi-usus","mual"
"infeksi-usus","muntah"
"infeksi-usus","diare"
"infeksi-usus","lelah"
"infeksi-usus","merasa tidak sehat"
"infeksi-usus","buang air besar berdarah"
"influenza","Sesak nafas dengan atau tanpa sumbatan hidung"
"influenza","Bersin-bersin"
"influenza","Tenggorokan gatal"
"influenza","Hidung meler"
"influenza","Batuk"
"influenza","Suara serak"
"influenza","Lemas"
"influenza","Sakit kepala"
"influenza","Demam (biasanya ringan)"
"influenza","Mata berair"
"jamur-kuku","Penebalan kuku"
"jamur-kuku","Perubahan warna menjadi lebih putih atau kuning kecoklatan"
"jamur-kuku","Kuku yang rapuh, bergerigi, dan potongan-potongan kuku yang mudah patah"
"jamur-kuku","Perubahan bentuk kuku"
"jamur-kuku","Warna gelap yang disebabkan oleh penumpukan kotoran di bawah kuku"
"jamur-kuku","Bau yang tajam"
"jamur-kuku","Rasa nyeri atau tidak nyaman, terutama saat terjadi tekanan pada jari yang terinfeksi"
"jamur-kulit","PanuTanda-tandanya adalah bintik atau noktah berwarna putih yang terdapat pada kulit. Bintik ini biasanya terdapat dalam jumlah banyak dan terpisah-pisah."
"jantung-berdebar","jantung berdebar-debar"
"jantung-berdebar","sensasi seperti jantung berhenti atau meloncat"
"jantung-koroner","Nyeri dada (angina)Tekanan atau beban berat terasa menghinggapi dada, seperti seseorang berdiri di atas dada. Nyeri ini biasanya hilang dengan istirahat."
"jantung-koroner","Sesak napasApabila jantung gagal memompa darah ke seluruh tubuh, gejala sesak napas bisa timbul."
"jantung-koroner","Serangan jantungSerangan jantung terjadi apabila terjadi blokade total dari arteri koroner."
"jerawat","Mengurangi produksi minyak"
"jerawat","Melawan infeksi bakteri"
"jerawat","Mempercepat pergantian sel kulit dan mengurangi peradangan."
"jerawat","Obat mengandung sulfur, resorcinol atau asam salisilat"
"jerawat","Antibiotik"
"jet-lag","Sakit kepala"
"jet-lag","Pusing berputar atau kepala terasa melayang"
"jet-lag","Rasa kelelahan yang berkepanjangan"
"jet-lag","Sulit tidur di malam hari (insomnia)"
"jet-lag","Lebih mudah emosi"
"jet-lag","Tidak nafsu makan"
"jet-lag","Gangguan pencernaan, seperti diare atau sembelit"
"kaki-pekuk","Punggung kaki hingga tumit tertekuk ke dalam hingga membentuk lekukan"
"kaki-pekuk","Lekukan yang parah dapat membuat posisi kaki seperti terbalik, kaki menjadi ke arah atas"
"kaki-pekuk","Otot-otot di sisi kaki yang mengalami kelainan biasanya tidak berkembang dan terlihat lebih kecil hingga satu sentimeter"
"kalazion","Mata Bintitan Menguning dan Seperti Daging Tumbuh"
"kalazion","Bekas Bintitan Seperti Daging Tumbuh?"
"kalazion","Kelopak mata membesar"
"kalazion","Benjolan di Kelopak Mata"
"kalazion","Benjolan di Kelopak Mata Dalam"
"kandidosis","Gatal di sekitar vagina atau di penis (pada pria yang belum sunat)"
"kandidosis","Kemerahan di area kelamin"
"kandidosis","Keluar cairan bewarna putih (seperti keputihan) menggumpal seperti keju"
"kandidosis","Terasa nyeri saat berhubungan seksual"
"kandidosis","Sensasi rasa panas di ujung penis"
"kandidosis","Ruam merah pada penis"
"kandidosis","Timbulnya aroma tak sedap dari penis"
"kanker","Terdapat pendarahan atau pengeluaran cairan yang tidak wajar. Seperti mimisan terus-menerus, keluarnya cairan puting susu yang terdapat darah, cairan liang sanggama yang berdarah di luar siklus menstruasi maupun menopause, ditemukan darah dalam feses ketika buang air besar, darah dalam air kemih, hingga batuk atau muntah yang mengandung darah."
"kanker","Penurunan berat badan dengan cepat akibat kurang lemak dan protein."
"kanker","Benjolan pada payudara."
"kanker","Perubahan tahi lalat atau kulit yang mencolok."
"kanker-anus","perdarahan dari anus termasuk BAB berdarah"
"kanker-anus","gatal dan nyeri pada anus"
"kanker-anus","terdapat benjolan pada anus"
"kanker-anus","keluarnya lendir dari anus"
"kanker-anus","kehilangan kendali pencernaan atau inkontinensia pencernaan"
"kanker-darah","Demam atau menggigil"
"kanker-darah","Rasa lemah atau kelelahan yang berlebihan"
"kanker-darah","Penurunan berat badan"
"kanker-darah","Berkeringat berlebihan, terutama pada malam hari"
"kanker-darah","Mudah terjadi perdarahan atau lebam"
"kanker-darah","Pembesaran kelenjar getah bening"
"kanker-darah","Pembesaran hati atau limpa"
"kanker-darah","Riwayat sering mimisan"
"kanker-darah","Nyeri tulang"
"kanker-darah","Bintik-bintik merah pada kulit"
"kanker-endometrium","Perdarahan abnormal dari vagina: pada wanita yang belum menopause dapat berupa flek di antara masa haid, perubahan haid misalkan lebih banyak dari biasanya, dsb.Umumnya wanita yang didiagnosis kanker endometrium sudah mengalami menopause (75%), sehingga keluhannya adalah perdarahan dari vagina walalupun sudah tidak haid. Perlu diperhatikan perdarahan abnormal dapat disebabkan hal lain seperti endometriosis atau polip, namun sebaiknya selalu dievaluasi lebih lanjut."
"kanker-esofagus","Disfagia atau kesulitan menelan: umumnya diawali pada makanan padat, namun dapat berlanjut menjadi sulit menelan cairan."
"kanker-esofagus","Penurunan nafsu makan dan berat badan (akibat kesulitan menelan maupun akibat sel kanker itu sendiri)."
"kanker-esofagus","Nyeri dada atau sensasi panas pada dada (berkaitan dengan GERD)."
"kanker-esofagus","Batuk kronis."
"kanker-esofagus","Suara serak."
"kanker-esofagus","Perdarahan pada esofagus yang dapat menyebabkan muntah darah berwarna kehitaman."
"kanker-esofagus","Muntah sehabis makan."
"kanker-ginjal","Kencing berdarah"
"kanker-ginjal","Teraba benjolan di pinggang"
"kanker-ginjal","Nyeri atau pegal hilang timbul di pinggang"
"kanker-ginjal","Demam berkepanjangan atau keringat berlebih di malam hari"
"kanker-ginjal","Merasa cepat lelah"
"kanker-ginjal","Badan terlihat makin kurus atau berat badan turun drastis"
"kanker-hati","Mata dan kulit terlihat kuning"
"kanker-hati","Mual dan muntah"
"kanker-hati","Gatal di seluruh tubuh"
"kanker-hati","Demam berkepanjangan yang tidak jelas penyebabnya"
"kanker-hati","Rasa tidak nyaman atau nyeri pada perut kanan atas"
"kanker-hati","Ukuran hati membesar"
"kanker-hati","Berat badan semakin turun tanpa penyebab yang jelas"
"kanker-hati","Gangguan kesadaran"
"kanker-kandung-kemih","Mengonsumsi makanan tinggi serat (sayur dan buah)"
"kanker-kandung-kemih","Minum air putih 1,5–2 liter per hari"
"kanker-kandung-kemih","Rutin berolahraga"
"kanker-kandung-kemih","Menghindari paparan asap rokok"
"kanker-kelenjar-air-liur","Adanya benjolan di dekat telinga, di pipi, di bawah rahang, atau di dalam mulut"
"kanker-kelenjar-air-liur","Umumnya benjolan tersebut tidak disertai nyeri"
"kanker-kelenjar-air-liur","Keluar cairan dari telinga"
"kanker-kelenjar-air-liur","Sulit untuk membuka mulut"
"kanker-kelenjar-air-liur","Adanya rasa baal di wajah"
"kanker-kelenjar-air-liur","Nyeri terus menerus di wajah yang tak jelas penyebabnya"
"kanker-kerongkongan-atau-kanker-nasofaring","Gejala nasofaring. Gejala ini dapat berupa perdarahan melalui hidung yang ringan hingga berat, atau sumbatan pada hidung."
"kanker-kerongkongan-atau-kanker-nasofaring","Gejala Telinga. Ini merupakan gejala dini yang timbul karena asal tumor dekat sekali dengan muara tuba eustachius telinga. Pembesaran pada tumor akan menyebabkan tersumbatnya saluran ini dan menimbulkan gejala pada telinga, seperti: nyeri, berdenging, dan rasa tidak nyaman."
"kanker-kerongkongan-atau-kanker-nasofaring","Gejala Mata. Pertumbuhan tumor ini dapat menyebabkan gangguan pada saraf-saraf di otak. Salah satunya adalah keluhan pada mata berupa pandangan ganda."
"kanker-kerongkongan-atau-kanker-nasofaring","Gejala di leher. Gejala ini dapat dilihat pada beberapa stadium akhir kanker nasofaring atau kanker kerongkongan, berupa pembesaran atau benjolan di leher."
"kanker-kulit","terapi fotodinamik, yaitu meghilangkan sel kanker dengan menggunakan cahaya."
"kanker-kulit","eksisi tumor atau pembedahan, bertujuan untuk memotong lapisan kulit atau bagian kulit yang terserang kanker."
"kanker-kulit","cryotherapy atau cryosurgery, terapi menghilangkan sel kanker dengan menggunakan metode pembekuan juga dapat membantu proses pengobatan."
"kanker-kulit","kemoterapi dan radioterapi."
"kanker-lambung","penurunan nafsu makan dan berat badan"
"kanker-lambung","nyeri pada perut atau rasa tidak nyaman pada area di atas pusar"
"kanker-lambung","rasa penuh pada perut setelah makan (walaupun hanya sedikit)"
"kanker-lambung","rasa panas pada perut"
"kanker-lambung","rasa kembung dan bersendawa terus"
"kanker-lambung","mual, muntah dengan atau tanpa darah"
"kanker-lambung","kesulitan menelan"
"kanker-lambung","pembengkakan perut atau pengumpulan cairan pada perut"
"kanker-lambung","perdarahan dan anemia (bisa menyebabkan BAB kehitaman)"
"kanker-lambung","kekuningan pada kulit atau bagian putih mata (pada kasus lanjut)"
"kanker-laring","batuk atau radang tenggorokan yang tidak sembuh"
"kanker-laring","kesulitan atau nyeri saat menelan"
"kanker-laring","nyeri telinga"
"kanker-laring","adanya benjolan leher atau tenggorokan"
"kanker-laring","perubahan suara/ suara serak"
"kanker-laring","kesulitan bernafas"
"kanker-laring","bau mulut"
"kanker-laring","penurunan berat badan tanpa sebab yang jelas"
"kanker-lidah","ruam kemerahan atau berwarna putih pada lidah yang tidak dapat hilang"
"kanker-lidah","keluhan serupa radang tenggorokan yang tidak sembuh"
"kanker-lidah","sariawan/ benjolan lidah yang tidak sembuh"
"kanker-lidah","nyeri menelan, nyeri pada lidah atau tenggorokan yang tidak hilang"
"kanker-lidah","baal pada mulut"
"kanker-lidah","perdarahan lidah yang tidak diketahui penyebabnya"
"kanker-lidah","kesulitan menggerakkan lidah dan rahang"
"kanker-mata","Bayangan, kilatan cahaya, atau garis yang miring pada penglihatan"
"kanker-mata","Pandangan kabur"
"kanker-mata","Bintik hitam pada mata yang membesar"
"kanker-mata","Kehilangan penglihatan sebagian atau seluruhnya"
"kanker-mata","Pembesaran pada salah satu mata"
"kanker-mata","Benjolan pada kelopak mata atau di dalam mata yang semakin membesar"
"kanker-mata","Nyeri pada atau di sekitar mata, walaupun jarang terjadi"
"kanker-mulut","Ini Bahayanya Jika Anda Merokok setelah Olahraga"
"kanker-mulut","8 Hal yang Bisa Menyebabkan Nyeri Wajah"
"kanker-mulut","Deteksi Dini Kanker Mulut dengan SAMURI"
"kanker-mulut","Benarkah Polusi Udara Bisa Jadi Pemicu Kanker Mulut?"
"kanker-mulut","6 Tanda Kanker Paru yang Bisa Anda Lihat"
"laringitis","Suara serak atau sangat lemah –bahkan bisa hilang sama sekali"
"laringitis","Nyeri saat menelan dan mengunyah"
"laringitis","Hidung berair"
"laringitis","Sakit tenggorokan"
"laringitis","Rasa gatal di tenggorokan"
"laringitis","Tenggorokan terasa kering"
"laringitis","Demam –yang bisa saja terjadi pada beberapa kasus"
"latah","Apakah Latah Termasuk Penyakit?"
"lemah-jantung","kesulitan bernapas, terutama setelah beraktivitas"
"lemah-jantung","mudah lelah"
"lemah-jantung","pembengkakan pada kaki, perut, dan pembuluh vena di leher"
"lentigo","Penggunaan pengobatan tertentu"
"lentigo","Peeling dengan bahan kimia"
"lentigo","Terapi laser atau intense pulse light"
"lentigo","Bedah beku"
"lepra","Bentol kemerahan"
"lepra","Mati rasa, seperti kehilangan sensasi sentuhan dan rasa sakit pada kulit"
"lepra","Terjadi pembesaran pembuluh darah, biasanya di sekitar lutut dan siku"
"lepra","Terjadi perubahan bentuk wajah"
"lepra","Sering mengalami mimisan"
"lepra","Hilangnya jari jemari"
"leptospirosis","Demam tinggi hingga menggigil."
"leptospirosis","Nyeri kepala."
"leptospirosis","Nyeri otot khususnya di daerah betis."
"leptospirosis","Sakit tenggorokan disertai batuk kering."
"leptospirosis","Mata merah dan kulit menguning."
"leptospirosis","Mual hingga muntah-muntah dan disertai diare."
"leukoplakia","berhenti merokok"
"leukoplakia","berhenti mengonsumsi alkohol"
"leukoplakia","menjalani pengobatan antijamur, jika masalah disebabkan oleh infeksi jamur/ candidiasis"
"leukoplakia","pembedahan, dilakukan untuk membuang leukoplakia –terutama disarankan jika hasil pemeriksaan biopsi menemukan sel abnormal pada leukoplakia"
"leukositosis","Demam"
"leukositosis","Keringat berlebih di malam hari"
"leukositosis","Tidak nafsu makan"
"leukositosis","Mudah lelah"
"leukositosis","Berat badan cenderung menurun"
"lichen-planus","Krim asam retinoat"
"lichen-planus","Kortikosteroid untuk mengurangi peradangan"
"lichen-planus","Antihistamin untuk mengurangi gatal dan reaksi alergi"
"lichen-planus","Terapi sinar ultraviolet"
"limfadenitis","Pertanyaan - #256400"
"limfadenitis","Benjolan di Ketiak"
"limfadenopati","Demam"
"limfadenopati","Pegal dan nyeri sendi"
"limfadenopati","Tidak nafsu makan"
"limfadenopati","Batuk atau sesak"
"limfadenopati","Mudah lelah"
"limfadenopati","Sakit kepala"
"limfoma","Pembesaran kelenjar getah bening di leher, ketiak, atau di lipat paha"
"limfoma","Demam berkepanjangan tanpa sebab yang jelas"
"limfoma","Merasa mudah lelah dan lesu"
"limfoma","Keringat berlebih di malam hari"
"limfoma","Berat badan turun drastic"
"limfoma","Sesak napas"
"limfoma","Nyeri perut"
"limfoma","Batuk terus menerus tanpa sebab yang jelas"
"limfoma-hodgkin","Pembesaran kelenjar getah bening yang tidak nyeri, terutama di leher, ketiak, atau lipat paha"
"limfoma-hodgkin","Demam berkepanjangan tanpa sebab yang jelas"
"limfoma-hodgkin","Keringat berlebihan di malam hari"
"limfoma-hodgkin","Mudah merasa lelah"
"limfoma-hodgkin","Badan terlihat makin kurus"
"limfoma-hodgkin","Gatal-gatal di kulit"
"limfoma-non-hodgkin","Pembesaran kelenjar getah bening yang tidak nyeri, terutama di leher, ketiak, lipat paha, atau di organ dalam perut"
"limfoma-non-hodgkin","Demam berkepanjangan tanpa sebab yang jelas"
"limfoma-non-hodgkin","Keringat berlebihan di malam hari"
"limfoma-non-hodgkin","Tubuh terasa mudah lelah"
"limfoma-non-hodgkin","Berat badan turun drastic"
"limfoma-non-hodgkin","Kemerahan atau gatal di kulit"
"limfoma-non-hodgkin","Nyeri di dada, perut, atau tulang-tulang tanpa sebab yang jelas"
"lipoma","Benjolan biasanya bersifat lunak saat diraba dan dapat digerakkan."
"lipoma","Benjolan berukuran kecil, tidak lebih dari tiga sentimeter. Namun tumor dapat tumbuh hingga berukuran enam sentimeter, namun jarang lebih dari itu."
"lipoma","Benjolan tidak nyeri."
"lipoma","Benjolan tidak berwarna."
"lipoma","Pertumbuhan tumor biasanya sangat lambat dan jarang berkembang menjadi ganas."
"liposarcoma","Mengonsumsi pola makan sehat seimbang dengan memperbanyak sayur dan buah"
"liposarcoma","Mengurangi konsumsi lemak"
"liposarcoma","Melakukan latihan olahraga dengan teratur, sekitar 3–5 kali dalam seminggu"
"liposarcoma","Menghindari stres"
"listeriosis","Demam"
"listeriosis","Mual"
"listeriosis","Diare"
"listeriosis","Nyeri otot"
"mag","Rasa tidak nyaman atau nyeri di perut bagian atas (sekitar ulu hati)"
"mag","Rasa panas seperti terbakar di dada"
"mag","Perut kembung"
"mag","Sering bersendawa"
"mag","Cepat kenyang saat makan"
"malabsorbsi-makanan","Lemak: feses menjadi berwarna terang, berbau busuk, lembek, besar, mengapung dan sulit untuk disiram"
"malabsorbsi-makanan","Protein: rambut menjadi kering dan mudah rontok; tubuh menjadi bengkak karena retensi cairan"
"malabsorbsi-makanan","Gula tertentu: perut menjadi kembung, diare dengan gas"
"malabsorbsi-makanan","Vitamin tertentu: anemia, malnutrisi, tekanan darah rendah, berat badan menurun, kehilangan otot"
"malaria","Demam tinggi"
"malaria","Sakit kepala"
"malaria","Berkeringat"
"malaria","Menggigil"
"malaria","Muntah"
"malformasi-chiari","Rasa pusing"
"malformasi-chiari","Nyeri pada leher"
"malformasi-chiari","Rasa baal atau kesemutan pada tangan dan kaki"
"malformasi-chiari","Kesulitan menelan"
"malformasi-chiari","Kelemahan pada tubuh bagian atas"
"malformasi-chiari","Kesulitan mendengar"
"malformasi-chiari","Kehilangan sensasi nyeri dan suhu pada tubuh bagian atas"
"malformasi-chiari","Gangguan keseimbangan atau kesulitan berjalan"
"malnutrisi-energi-protein","Memastikan anak mendapatkan asupan makanan yang cukup dengan pola gizi sehat seimbang (mengandung karbohidrat, lemak, protein, vitamin, mineral) sepanjang masa pertumbuhannya."
"malnutrisi-energi-protein","Memantau tumbuh kembang anak secara berkala."
"malnutrisi-energi-protein","Bila ada infeksi yang dialami, segera ke dokter untuk mendapatkan penanganan yang tepat."
"mastalgia","Nyeri pada satu atau kedua payudara"
"mastalgia","Nyeri yang bisa tumpul ataupun tajam"
"mastalgia","Adanya bengkak pada payudara"
"mastalgia","Dirasakan menjelang haid pada mastalgia yang bersifat hormonal"
"mastitis","Bagian payudara memerah dan bengkak"
"mastitis","Area payudara tersebut nyeri apabila disentuh"
"mastitis","Area payudara tertentu teraba panas"
"mastitis","Benjolan pada payudara"
"mastitis","Keluar cairan berwarna putih atau bercampur darah dari puting"
"mastitis","Sensasi terbakar pada payudara, bisa dirasakan terus menerus atau hanya saat menyusui"
"mastitis","Gejala serupa flu"
"mastitis","Demam dan menggigil"
"mastitis","Kelelahan"
"mastitis","Tubuh terasa pegal atau nyeri"
"mastitis","Rasa cemas, merasa stres"
"mastoidistis","Cairan yang keluar dari dalam telinga yang selama lebih dari tiga minggu"
"mastoidistis","Demam yang hilang dan timbul"
"mastoidistis","Nyeri biasanya muncul di bagian belakang telinga dan semakin memburuk pada malam hari"
"mastoidistis","Menurunnya pendengaran"
"mastoidistis","Kemerahan dan bengkak di area mastoid (belakang telinga)"
"masuk-angin","Demam"
"masuk-angin","Menggigil"
"masuk-angin","Keringat dingin"
"masuk-angin","Kembung"
"masuk-angin","Sering buang gas (kentut)"
"masuk-angin","Sering bersendawa"
"masuk-angin","Pilek"
"masuk-angin","Mual dan muntah"
"masuk-angin","Nafsu makan menurun"
"masuk-angin","Sakit kepala"
"masuk-angin","Lemas"
"masuk-angin","Dan sebagainya"
"mata-ikan","Mengobati mata Ikan"
"mata-ikan","Seputar Mata Ikan"
"mata-ikan","Benjolan Telapak Kaki"
"mata-ikan","Mata Ikan"
"mata-ikan","Pertanyaan Seputar Mata Ikan"
"mata-juling","Mata Tidak Fokus"
"mata-juling","Penanganan Strabismus"
"mata-juling","Penanganan Mata Juling"
"mata-juling","Anak Anda Mengalami Gangguan Penglihatan? Kenali Gejalanya"
"mata-juling","Pertanyaan - #255938"
"mata-kering","Pasien dengan mata kering paling sering mengeluh sensasi gatal atau berpasir (benda asing)"
"mata-kering","Mata terasa kering, panas, merah, dan berair"
"mata-kering","Mata mudah terasa lelah"
"mata-kering","Mata terasa sakit"
"mata-kering","Mata terasa gatal"
"mata-malas","Mata yang mengarah ke dalam atau ke luar"
"mata-malas","Kedua mata tampak tidak berkoordinasi dengan baik"
"mata-malas","Persepsi kedalaman yang buruk"
"mata-malas","Menjulingkan atau menutup mata"
"mata-malas","Memiringkan posisi kepala saat melihat sesuatu"
"mati-rasa","keluhan mati rasa mendadak, dalam hitungan menit atau jam"
"mati-rasa","adanya keluhan kelemahan mendadak, dalam hitungan jam atau hari"
"mati-rasa","sesak nafas atau kesulitan bernafas"
"mati-rasa","gejala sindroma cauda equina atau conus medullaris (saddle anesthesia, inkontinensia, hilangnya refleks anokutaneus/ refleks anal/ refleks perineal)"
"mati-rasa","defisit neurologis di bawah segmen tulang belakang"
"mati-rasa","hilangnya sensasi pada wajah dan tubuh (baik pada sisi yang sama maupun berbeda)"
"megakolon","Penggunaan laksatif atau pelunak feses, serta perubahan pola makan dan kebiasaan buang air besar pada kasus stabil."
"megakolon","Penggunaan obat-obat golongan kortikosteroid atau obat antiinflamasi lainnya pada kasus megakolon toksik."
